id,name,link,pic_url,location,rating,count
27,祝福早餐店,https://www.foodpanda.com.tw/restaurant/y0fp/zhu-fu-zao-can-dian,https://images.deliveryhero.io/image/fd-tw/LH/y0fp-listing.jpg,(△) 基隆市安樂區崇德路6號,4.6,419
28,手塩居食屋,https://www.foodpanda.com.tw/restaurant/y0op/shou-yan-ju-shi-wu,https://images.deliveryhero.io/image/fd-tw/LH/y0op-listing.jpg,(O) 基隆市中正區義二路2巷9號,4.1,34
29,仁愛市場肉圓,https://www.foodpanda.com.tw/restaurant/k3mr/ren-ai-shi-chang-rou-yuan,https://images.deliveryhero.io/image/fd-tw/LH/k3mr-listing.jpg,(△)基隆市仁愛區愛三路21號2樓(A27攤位),4.2,96
30,大俠鍋物-涎垂樓,https://www.foodpanda.com.tw/restaurant/b7rq/da-xia-guo-wu-xian-chui-lou,https://images.deliveryhero.io/image/fd-tw/LH/b7rq-listing.jpg,(O) 基隆市仁愛區愛一路37號,4.5,163
31,夢幻鹹酥雞 (基隆安樂店),https://www.foodpanda.com.tw/restaurant/g9uc/meng-huan-xian-su-ji-ji-long-an-le-dian,https://images.deliveryhero.io/image/fd-tw/LH/g9uc-listing.jpg,(△)基隆市安樂區安樂路一段176號5樓,4.4,197
32,大正福州師祖傳老店,https://www.foodpanda.com.tw/restaurant/z5nh/da-zheng-fu-zhou-shi-zu-chuan-lao-dian,https://images.deliveryhero.io/image/fd-tw/LH/z5nh-listing.jpg,(△) 基隆市仁愛區愛七路1號,4.2,101
33,老味坊,https://www.foodpanda.com.tw/restaurant/y3ie/lao-wei-fang,https://images.deliveryhero.io/image/fd-tw/LH/y3ie-listing.jpg,(△) 基隆市仁愛區孝三路50號 食品業者登錄字號：C-200121915-00000-0,4.6,667
34,大發早午餐-安安你好,https://www.foodpanda.com.tw/restaurant/b9gy/da-fa-zao-wu-can-an-an-ni-hao,https://images.deliveryhero.io/image/fd-tw/LH/b9gy-listing.jpg,(△) 基隆市中山區成功二路177號,4.3,83
35,牛餃鏖鋒 (基隆三坑店),https://www.foodpanda.com.tw/restaurant/y9eq/niu-jiao-ao-feng-ji-long-san-keng-dian,https://images.deliveryhero.io/image/fd-tw/LH/y9eq-listing.jpg,(△) 基隆市仁愛區南榮路64巷31號,4.4,504
36,茶聚,https://www.foodpanda.com.tw/chain/cu8ec/cha-ju,https://images.deliveryhero.io/image/fd-tw/LH/qx3a-listing.jpg,(△)新北市板橋區大仁街25號,4.8,36
37,月之牛牛排,https://www.foodpanda.com.tw/restaurant/m0su/yue-zhi-niu-niu-pai,https://images.deliveryhero.io/image/fd-tw/LH/m0su-listing.jpg,(O)基隆市仁愛區愛二路55號,4.5,28
38,餘味食舖,https://www.foodpanda.com.tw/restaurant/z0ga/yu-wei-shi-pu,https://images.deliveryhero.io/image/fd-tw/LH/z0ga-listing.jpg,(△) 基隆市信義區義五路5號,4.6,552
39,安樂市場營養三明治,https://www.foodpanda.com.tw/restaurant/zeim/an-le-shi-chang-ying-yang-san-ming-zhi,https://images.deliveryhero.io/image/fd-tw/LH/zeim-listing.jpg,(△)基隆市安樂區樂一路2號,4.6,9
40,富士佳滷味 (基隆仁愛店),https://www.foodpanda.com.tw/restaurant/a1ad/fu-shi-jia-lu-wei-ji-long-ren-ai-dian,https://images.deliveryhero.io/image/fd-tw/LH/a1ad-listing.jpg,(△) 基隆市仁愛區愛四路39-1號,4.5,216
41,京咖啡 JS Brunch Cafe',https://www.foodpanda.com.tw/restaurant/c9ob/jing-ka-pei-js-brunch-cafe,https://images.deliveryhero.io/image/fd-tw/LH/c9ob-listing.jpg,(△)基隆市中山區安一路67號3樓,4.6,95
42,佛緣居 麵線糊 熱炒部,https://www.foodpanda.com.tw/chain/cu0oz/fo-yuan-ju,https://images.deliveryhero.io/image/fd-tw/LH/z6bz-listing.jpg,(△) 基隆市中正區義二路161號,4.7,367
43,DD好食港式煲仔飯,https://www.foodpanda.com.tw/chain/cl2rc/ddhao-shi-gang-shi-bao-zi-fan,https://images.deliveryhero.io/image/fd-tw/LH/lqrw-listing.jpg,(△)新北市中和區員山路327巷29號6樓,4.5,32
