id,name,link,pic_url,location,rating,count
123,潮州牛肉麵 (台中西屯店),https://www.foodpanda.com.tw/restaurant/l2it/chao-zhou-niu-rou-mian-tai-zhong-xi-tun-dian-1,https://images.deliveryhero.io/image/fd-tw/LH/l2it-listing.jpg,(△)台中市北區西屯路一段419號,4.4,87
124,迷霧早午餐,https://www.foodpanda.com.tw/chain/cl4hp/mi-wu-zao-wu-can,https://images.deliveryhero.io/image/fd-tw/LH/p8tv-listing.jpg,(△)台中市北區西屯路一段420號,4.7,523
125,粳餅商行,https://www.foodpanda.com.tw/restaurant/y9zo/geng-bing-shang-xing,https://images.deliveryhero.io/image/fd-tw/LH/y9zo-listing.jpg,(△) (M) 台中市西區華美西街一段163號,4.4,201
126,原礦家有機茶飲,https://www.foodpanda.com.tw/restaurant/w4is/yuan-kuang-jia-you-ji-cha-yin,https://images.deliveryhero.io/image/fd-tw/LH/w4is-listing.jpg,(O) (M) 台中市北區健行路746號 食品業者登錄字號：B-112813559-00000-3,4.6,36
127,尼歐廚房,https://www.foodpanda.com.tw/restaurant/z9oi/ni-ou-chu-fang,https://images.deliveryhero.io/image/fd-tw/LH/z9oi-listing.jpg,(O) 台中市西區大和路34號,4.3,181
128,菩蒔蔬願手做蔬食料理,https://www.foodpanda.com.tw/restaurant/z7tn/pu-shi-shu-yuan-shou-zuo-shu-shi-liao-li,https://images.deliveryhero.io/image/fd-tw/LH/z7tn-listing.jpg,(△) 台中市西區台灣大道二段233號,4.4,307
129,人人有飯吃,https://www.foodpanda.com.tw/restaurant/tgvv/ren-ren-you-fan-chi,https://images.deliveryhero.io/image/fd-tw/LH/tgvv-listing.jpg,(△)台中市西屯區精誠路44號,3,1
130,幸福오빠 (歐巴),https://www.foodpanda.com.tw/restaurant/rjm7/xing-fu-obba-han-shi-chao-pao-mian-ban-fan-zhu-pai-nian-gao-zhuan-mai,https://images.deliveryhero.io/image/fd-tw/LH/rjm7-listing.jpg,(△)台中市北區健行路926號,3.7,35
131,阿爸的咖哩飯,https://www.foodpanda.com.tw/restaurant/e8ot/a-ba-de-ka-li-fan,https://images.deliveryhero.io/image/fd-tw/LH/e8ot-listing.jpg,(△) 台中市西區大隆路10號,4.7,764
132,漢林鐵板燒 (台中忠明店),https://www.foodpanda.com.tw/restaurant/y1lg/han-lin-tie-ban-shao-tai-zhong-zhong-ming-dian,https://images.deliveryhero.io/image/fd-tw/LH/y1lg-listing.jpg,(△) 台中市西區忠明南路25號,4.4,479
133,油炸司機,https://www.foodpanda.com.tw/restaurant/z6wl/you-zha-si-ji,https://images.deliveryhero.io/image/fd-tw/LH/z6wl-listing.jpg,(△) 台中市西區博館三街45號,4.5,13
134,大旺角私廚料理,https://www.foodpanda.com.tw/restaurant/y2vm/da-wang-jiao-si-chu-liao-li,https://images.deliveryhero.io/image/fd-tw/LH/y2vm-listing.jpg,(△) 台中市西區忠誠街119號,4.5,222
135,野菜共合國,https://www.foodpanda.com.tw/restaurant/a2tj/ye-cai-gong-he-guo,https://images.deliveryhero.io/image/fd-tw/LH/a2tj-listing.jpg,(△) 台中市西區博館路111號,4.5,79
136,無餓不吃喝食堂,https://www.foodpanda.com.tw/restaurant/v8sr/wu-e-bu-chi-he-shi-tang,https://images.deliveryhero.io/image/fd-tw/LH/v8sr-listing.jpg,(△) 台中市北區英才路374之1號,3.4,88
137,錦堂鐵路便當 (台中健行店),https://www.foodpanda.com.tw/restaurant/hb2l/jin-tang-tie-lu-bian-dang-tai-zhong-jian-xing-dian,https://images.deliveryhero.io/image/fd-tw/LH/hb2l-listing.jpg,(△)台中市西區健行路1037號,4.6,53
138,雞啖煙燻鹹水雞,https://www.foodpanda.com.tw/restaurant/w4uc/ji-dan-yan-xun-xian-shui-ji,https://images.deliveryhero.io/image/fd-tw/LH/w4uc-listing.jpg,(△) (M) 台中市北區西屯路一段376號 食品業者登錄字號：B-200144492-00000-4,4.5,1546
139,豐原肉排,https://www.foodpanda.com.tw/restaurant/j5rw/feng-yuan-rou-pai,https://images.deliveryhero.io/image/fd-tw/LH/j5rw-listing.jpg,(△)台中市西區中美街211號,4.6,255
140,食我健康盒餐,https://www.foodpanda.com.tw/restaurant/t4ll/shi-wo-jian-kang-he-can,https://images.deliveryhero.io/image/fd-tw/LH/t4ll-listing.jpg,(△)台中市西區英才路470巷15號,4.4,127
141,阿一茶舍,https://www.foodpanda.com.tw/restaurant/l6fg/a-cha-she,https://images.deliveryhero.io/image/fd-tw/LH/l6fg-listing.jpg,(△)台中市西區中興街109號,3,2
142,小瓢蟲柴燒窯烤,https://www.foodpanda.com.tw/restaurant/t4cv/xiao-piao-chong-chai-shao-yao-kao,https://images.deliveryhero.io/image/fd-tw/LH/t4cv-listing.jpg,(△)台中市西區健行路1049號（3樓手扶梯旁  4號攤位）,4.5,10
143,金色三麥,https://www.foodpanda.com.tw/chain/cn1dz/jin-se-san-mai,https://images.deliveryhero.io/image/fd-tw/LH/f3kj-listing.jpg,(O)台北市南港區忠孝東路七段299號C棟1樓,4.6,221
144,三個寶養生麻油雞飯,https://www.foodpanda.com.tw/restaurant/a8sw/san-ge-bao-yang-sheng-ma-you-ji-fan,https://images.deliveryhero.io/image/fd-tw/LH/a8sw-listing.jpg,(△) 台中市西區模範街5號 (食安登錄字號:B-200141873-00000-4),4.7,1303
145,宗極炙烤肉,https://www.foodpanda.com.tw/restaurant/b0th/zong-ji-zhi-kao-rou,https://images.deliveryhero.io/image/fd-tw/LH/b0th-listing.jpg,(△) 台中市北區博館二街37號,4.3,156
146,泰國麵王,https://www.foodpanda.com.tw/restaurant/b0ob/tai-guo-mian-wang,https://images.deliveryhero.io/image/fd-tw/LH/b0ob-listing.jpg,(△) 台中市西屯區精明一街31號,4.1,165
147,麵家二眷 (台中店),https://www.foodpanda.com.tw/restaurant/a8yv/mian-jia-er-juan-tai-zhong-dian,https://images.deliveryhero.io/image/fd-tw/LH/a8yv-listing.jpg,(△) 台中市西區健行路1001-1號,4.5,171
148,Milch 由布院 (台中勤美店),https://www.foodpanda.com.tw/restaurant/q6bd/milch-you-bu-yuan-tai-zhong-qin-mei-dian,https://images.deliveryhero.io/image/fd-tw/LH/q6bd-listing.jpg,(O)台中市西區公益路68號1樓（市民廣場正對面大門口）,4.7,45
149,將將燒日式料理,https://www.foodpanda.com.tw/restaurant/z1qs/jiang-jiang-shao-ri-shi-liao-li,https://images.deliveryhero.io/image/fd-tw/LH/z1qs-listing.jpg,(△) 台中市西區美村路一段236巷3號,4.6,37
150,秀麵尊藍花楹店,https://www.foodpanda.com.tw/restaurant/y6tw/xiu-mian-zun-lan-hua-ying-dian,https://images.deliveryhero.io/image/fd-tw/LH/y6tw-listing.jpg,(△) (M) 台中市西區西屯路一段210號,4.4,221
151,健康食代,https://www.foodpanda.com.tw/chain/cz0gt/jian-kang-shi-dai,https://images.deliveryhero.io/image/fd-tw/LH/y9qr-listing.jpg,(△) (M) 台中市西區美村路一段21巷10號,4.7,777
152,鮮魚湯,https://www.foodpanda.com.tw/restaurant/t6rv/xian-yu-tang-1,https://images.deliveryhero.io/image/fd-tw/LH/t6rv-listing.jpg,(△)台中市西區忠明南路27之1號,4.4,100
153,西川家燒き餃子,https://www.foodpanda.com.tw/restaurant/y6dv/xi-chuan-jia-shao-kijiao-zi,https://images.deliveryhero.io/image/fd-tw/LH/y6dv-listing.jpg,(△) (M) 台中市西區日進街96號,4.4,268
154,禾包輕食專賣店,https://www.foodpanda.com.tw/restaurant/e7xv/he-bao-qing-shi-zhuan-mai-dian,https://images.deliveryhero.io/image/fd-tw/LH/e7xv-listing.jpg,(△) 台中市西區精誠十三街43號,4.7,274
155,小豬很忙蔬果滷味 (台中西屯店),https://www.foodpanda.com.tw/restaurant/d9hq/xiao-zhu-hen-mang-shu-guo-lu-wei-tai-zhong-xi-tun-dian,https://images.deliveryhero.io/image/fd-tw/LH/d9hq-listing.jpg,(△) 台中市西屯區西屯路二段8-1號,4.5,480
156,Vegan Date 菜菜的約會,https://www.foodpanda.com.tw/restaurant/o3yn/vegan-date-cai-cai-de-yue-hui,https://images.deliveryhero.io/image/fd-tw/LH/o3yn-listing.jpg,(△)台中市西區中美街322號,4.6,67
157,鼎王麻辣鍋,https://www.foodpanda.com.tw/chain/ci2ri/ding-wang-ma-la-guo,https://images.deliveryhero.io/image/fd-tw/LH/a6vd-listing.jpg,(O) 台中市西區精誠路12號,4.5,275
158,森渡手作廚房,https://www.foodpanda.com.tw/restaurant/y8rg/sen-du-shou-zuo-chu-fang,https://images.deliveryhero.io/image/fd-tw/LH/y8rg-listing.jpg,(△) 台中市西區精誠二街14號,4.4,76
159,漿樣子濃い豆乳,https://www.foodpanda.com.tw/chain/cn0eo/jiang-yang-zi-nong-idou-ru,https://images.deliveryhero.io/image/fd-tw/LH/z9ay-listing.jpg,(△) 台中市西區明義街77號,4.7,134
160,馨苑小料理,https://www.foodpanda.com.tw/restaurant/z0su/xin-yuan-xiao-liao-li,https://images.deliveryhero.io/image/fd-tw/LH/z0su-listing.jpg,(O) 台中市西區民生北路106號,4.6,75
