id,name,link,pic_url,location,rating,count
54,夫妻肺片麻辣鍋,https://www.foodpanda.com.tw/chain/co7jf/fu-qi-fei-pian-ma-la-guo,https://images.deliveryhero.io/image/fd-tw/LH/u5qk-listing.jpg,(O)台南市北區中華北路一段620號,4.1,46
55,樸啄豆乳雞,https://www.foodpanda.com.tw/restaurant/z2ao/pu-zhuo-dou-ru-ji,https://images.deliveryhero.io/image/fd-tw/LH/z2ao-listing.jpg,(△)台南市東區光明街9號,4.8,882
56,三加一早餐,https://www.foodpanda.com.tw/restaurant/f0uv/san-jia-zao-can,https://images.deliveryhero.io/image/fd-tw/LH/f0uv-listing.jpg,(△) 台南市永康區中華路345號,4.8,1156
57,九州豚骨拉麵 (台南育樂店),https://www.foodpanda.com.tw/restaurant/z8iy/jiu-zhou-tun-gu-la-mian-tai-nan-yu-le-dian,https://images.deliveryhero.io/image/fd-tw/LH/z8iy-listing.jpg,(△) 台南市東區育樂街14號,4.2,120
58,貳拾巷-健康餐盒,https://www.foodpanda.com.tw/restaurant/m8jm/er-shi-xiang-jian-kang-can-he,https://images.deliveryhero.io/image/fd-tw/LH/m8jm-listing.jpg,(△)台南市東區東興路20巷19號,4.7,293
59,愛地球活動,https://www.foodpanda.com.tw/chain/cg7bi/ai-di-qiu-huo-dong,https://images.deliveryhero.io/image/fd-tw/LH/h3cs-listing.jpg,(△)台南市北區林森路三段236-1號,4.7,437
60,夜茶,https://www.foodpanda.com.tw/restaurant/x1gt/ye-cha,https://images.deliveryhero.io/image/fd-tw/LH/x1gt-listing.jpg,(△)台南市北區開元路386號,4.6,234
61,樂芙。Fika手作飲品,https://www.foodpanda.com.tw/restaurant/a6xl/le-fu-fikashou-zuo-yin-pin,https://images.deliveryhero.io/image/fd-tw/LH/a6xl-listing.jpg,(△) 台南市永康區中華東路一段195號 (食安登錄字號:D-181414000-00000-9),4.7,293
62,日嚐Healthie's,https://www.foodpanda.com.tw/restaurant/o7lb/ri-chang-healthies,https://images.deliveryhero.io/image/fd-tw/LH/o7lb-listing.jpg,(△)台南市北區南園街54巷4號,4.5,39
63,大鐵板,https://www.foodpanda.com.tw/restaurant/z8lz/da-tie-ban,https://images.deliveryhero.io/image/fd-tw/LH/z8lz-listing.jpg,(△) 台南市東區勝利路171巷10號,4.4,558
64,好家綠豆湯 (台南東安店),https://www.foodpanda.com.tw/restaurant/c4rk/hao-jia-lu-dou-tang-tai-nan-dong-an-dian,https://images.deliveryhero.io/image/fd-tw/LH/c4rk-listing.jpg,(△)台南市東區東安路172之1號,4.4,129
65,阿弟水果8,https://www.foodpanda.com.tw/restaurant/z5wj/a-di-shui-guo-8,https://images.deliveryhero.io/image/fd-tw/LH/z5wj-listing.jpg,(△)台南市東區育樂街35-28號,4.7,674
66,三商巧福 (Mercuries),https://www.foodpanda.com.tw/chain/ca8sh/san-shang-qiao-fu,https://images.deliveryhero.io/image/fd-tw/LH/p6fy-listing.jpg,46 光勳巷 Datong Township 267,4.6,413
67,王廚低卡廚房,https://www.foodpanda.com.tw/restaurant/t3xq/wang-chu-di-qia-chu-fang,https://images.deliveryhero.io/image/fd-tw/LH/t3xq-listing.jpg,(△)台南市永康區勝學路212號,4.7,329
68,夏雪,https://www.foodpanda.com.tw/restaurant/z9xa/xia-xue,https://images.deliveryhero.io/image/fd-tw/LH/z9xa-listing.jpg,(△) 台南市永康區中華路249號 (食安登錄字號:D-200141997-00000-3),4.5,423
69,輕鬆點心舖,https://www.foodpanda.com.tw/restaurant/e4ny/qing-song-dian-xin-pu,https://images.deliveryhero.io/image/fd-tw/LH/e4ny-listing.jpg,(△) 台南市東區育樂街18號,4.7,205
70,阿力香G排 (台南長榮店),https://www.foodpanda.com.tw/restaurant/v4ep/a-li-xiang-gpai-tai-nan-chang-rong-dian,https://images.deliveryhero.io/image/fd-tw/LH/v4ep-listing.jpg,(△)台南市東區長榮路二段318號,4.5,68
71,小食堂 (台南永康店),https://www.foodpanda.com.tw/restaurant/i9cp/xiao-shi-tang-tai-nan-yong-kang-dian,https://images.deliveryhero.io/image/fd-tw/LH/i9cp-listing.jpg,(△)台南市永康區成功路182號,NA,0
72,聶姐麵攤,https://www.foodpanda.com.tw/restaurant/d3kc/nie-jie-mian-tan,https://images.deliveryhero.io/image/fd-tw/LH/d3kc-listing.jpg,(△) 台南市永康區中華一路38號,4.6,1013
73,Laetitia拉提莎手工泡芙甜點專賣店 (南紡購物中心),https://www.foodpanda.com.tw/restaurant/s3ey/laetitiala-ti-sha-shou-gong-pao-fu-tian-dian-zhuan-mai-dian-nan-fang-gou-wu-zhong-xin,https://images.deliveryhero.io/image/fd-tw/LH/s3ey-listing.jpg,(O)台南市東區中華東路一段366 號B1,4.8,51
74,雞絲頭鹹水雞,https://www.foodpanda.com.tw/restaurant/o7pc/ji-si-tou-xian-shui-ji,https://images.deliveryhero.io/image/fd-tw/LH/o7pc-listing.jpg,(△)台南市東區育樂街46巷2號,4.5,313
75,梃記雞蛋糕,https://www.foodpanda.com.tw/restaurant/t6fc/ting-ji-ji-dan-gao,https://images.deliveryhero.io/image/fd-tw/LH/t6fc-listing.jpg,(△)台南市永康區中華一路22號,4.4,9
76,羅望子泰式料理,https://www.foodpanda.com.tw/restaurant/b7wl/luo-wang-zi-tai-shi-liao-li,https://images.deliveryhero.io/image/fd-tw/LH/b7wl-listing.jpg,(△) 台南市東區中華東路一段80巷11弄2號,4.4,168
77,小東門咖哩,https://www.foodpanda.com.tw/chain/cc9xp/xiao-dong-men-ka-li,https://images.deliveryhero.io/image/fd-tw/LH/t6mq-listing.jpg,(△)台南市北區公園北路92號,4.6,263
78,尚好烤肉 (台南開元店),https://www.foodpanda.com.tw/restaurant/t1yc/shang-hao-kao-rou-tai-nan-kai-yuan-dian,https://images.deliveryhero.io/image/fd-tw/LH/t1yc-listing.jpg,(△)台灣台南市永康區中山南路2之2號,4.3,34
79,紅茶洋行 (台南長榮店),https://www.foodpanda.com.tw/restaurant/o1mw/hong-cha-yang-xing-tai-nan-chang-rong-dian,https://images.deliveryhero.io/image/fd-tw/LH/o1mw-listing.jpg,(△)台南市北區長榮路四段42號,4.4,42
80,明太煮酸菜魚,https://www.foodpanda.com.tw/restaurant/zllk/ming-tai-zhu-suan-cai-yu,https://images.deliveryhero.io/image/fd-tw/LH/zllk-listing.jpg,(△)台南市東區光明街147-1號,4.6,81
81,石頭燒肉 ,https://www.foodpanda.com.tw/chain/cs0nc/shi-tou-shao-rou,https://images.deliveryhero.io/image/fd-tw/LH/l4cz-listing.jpg,(O)高雄市鳳山區五甲二路157號,2.5,2
82,早到晚到 (台南成大店),https://www.foodpanda.com.tw/restaurant/r5ev/zao-dao-wan-dao-tai-nan-cheng-da-dian,https://images.deliveryhero.io/image/fd-tw/LH/r5ev-listing.jpg,(△)台南市東區育樂街26號,4.6,498
83,潮洲宵夜,https://www.foodpanda.com.tw/restaurant/hcgf/chao-zhou-xiao-ye-1,https://images.deliveryhero.io/image/fd-tw/LH/hcgf-listing.jpg,(△)台南市永康區中華路213號,4.5,101
84,吮指王,https://www.foodpanda.com.tw/chain/cl5ly/shun-zhi-wang,https://images.deliveryhero.io/image/fd-tw/LH/e7zz-listing.jpg,(△)新竹縣芎林鄉石潭村竹林路75號,4.5,301
85,台灣茶渠,https://www.foodpanda.com.tw/chain/cq5tj/tai-wan-cha-qu,https://images.deliveryhero.io/image/fd-tw/LH/z5bu-listing.jpg,(O) 台南市永康區華興街115號 食品業者登錄字號：D-147800186-00000-5,4.7,378
86,喝吧 Drink Barpp,https://www.foodpanda.com.tw/restaurant/n7zl/he-ba-drink-barpp,https://images.deliveryhero.io/image/fd-tw/LH/n7zl-listing.jpg,(O)台南市東區莊敬路136巷12號,4.7,309
87,麵菓子工坊,https://www.foodpanda.com.tw/restaurant/e7sg/mian-guo-zi-gong-fang,https://images.deliveryhero.io/image/fd-tw/LH/e7sg-listing.jpg,(△) 台南市永康區中華二路310號,4.5,168
88,陳記鴨肉麵,https://www.foodpanda.com.tw/restaurant/f3rr/chen-ji-ya-rou-mian,https://images.deliveryhero.io/image/fd-tw/LH/f3rr-listing.jpg,(△)台南市東區莊敬路111號,4.5,380
89,劉記私廚-專業冷滷,https://www.foodpanda.com.tw/chain/cr0cn/liu-ji-si-chu-zhuan-ye-leng-lu,https://images.deliveryhero.io/image/fd-tw/LH/v5yw-listing.jpg,(△) 台中市北區北平路二段165號,3.6,5
90,牛花洋行,https://www.foodpanda.com.tw/chain/cp4eh/niu-hua-yang-xing,https://images.deliveryhero.io/image/fd-tw/LH/k0mv-listing.jpg,(O)台南市東區中華東路一段366 號B1,4.2,39
91,日安Bonjour早餐,https://www.foodpanda.com.tw/restaurant/a0we/ri-an-bonjourzao-can,https://images.deliveryhero.io/image/fd-tw/LH/a0we-listing.jpg,(△) 台南市東區東平路45號,4.6,629
92,A-bao,https://www.foodpanda.com.tw/chain/cd9io/a-bao,https://images.deliveryhero.io/image/fd-tw/LH/t5hs-listing.jpg,(△) 台中市神岡區昌平路五段269號,4.6,185
93,紅樓小館,https://www.foodpanda.com.tw/restaurant/z2ui/hong-lou-xiao-guan,https://images.deliveryhero.io/image/fd-tw/LH/z2ui-listing.jpg,(△) 台南市東區勝利路165巷11號,4.6,2484
94,自在軒 (台南東平店),https://www.foodpanda.com.tw/restaurant/lmu3/zi-zai-xuan-tai-nan-dong-ping-dian,https://images.deliveryhero.io/image/fd-tw/LH/lmu3-listing.jpg,(O)台南市東區東平路243-1號,3.9,15
95,鮮蔗屋,https://www.foodpanda.com.tw/restaurant/c1od/xian-zhe-wu,https://images.deliveryhero.io/image/fd-tw/LH/c1od-listing.jpg,(△)台南市永康區中華一路146號,4.6,8
96,長鼻子泰式咖哩,https://www.foodpanda.com.tw/chain/cx5ny/chang-bi-zi-tai-shi-ka-li,https://images.deliveryhero.io/image/fd-tw/LH/a0hv-listing.jpg,(O) 台南市東區勝利路189號2樓,4.4,95
97,韓佶韓式料理,https://www.foodpanda.com.tw/restaurant/a7un/han-ji-han-shi-liao-li,https://images.deliveryhero.io/image/fd-tw/LH/a7un-listing.jpg,(△) 台南市東區育樂街22號,4.3,872
98,日船飽,https://www.foodpanda.com.tw/restaurant/a66n/ri-chuan-bao,https://images.deliveryhero.io/image/fd-tw/LH/a66n-listing.jpg,(△)台南市永康區中華路302號,4.8,40
99,黃家嫩骨飯,https://www.foodpanda.com.tw/restaurant/b1wz/huang-jia-nen-gu-fan,https://images.deliveryhero.io/image/fd-tw/LH/b1wz-listing.jpg,(△) 台南市永康區中華路308號,4.6,410
100,151精緻星級燴飯,https://www.foodpanda.com.tw/restaurant/u4lx/151jing-zhi-xing-ji-hui-fan,https://images.deliveryhero.io/image/fd-tw/LH/u4lx-listing.jpg,(△)台南市東區東安路118號,4.4,114
101,當月麵店,https://www.foodpanda.com.tw/restaurant/i6af/dang-yue-mian-dian,https://images.deliveryhero.io/image/fd-tw/LH/i6af-listing.jpg,(△)台南市東區長榮路三段66巷23號,4.1,107
102,頤真炸雞 (台南開元店),https://www.foodpanda.com.tw/restaurant/f5op/yi-zhen-zha-ji-tai-nan-kai-yuan-dian,https://images.deliveryhero.io/image/fd-tw/LH/f5op-listing.jpg,(△)台南市北區開元路78號,4.7,389
103,渡楠小麵攤,https://www.foodpanda.com.tw/restaurant/h8mg/du-nan-xiao-mian-tan,https://images.deliveryhero.io/image/fd-tw/LH/h8mg-listing.jpg,(△)台南市永康區復興路395號1號,4.5,187
104,綠木咖啡早午餐 Green Wood,https://www.foodpanda.com.tw/restaurant/z4zo/lu-mu-ka-pei-zao-wu-can-green-wood,https://images.deliveryhero.io/image/fd-tw/LH/z4zo-listing.jpg,(△) 台南市東區東寧路120巷11號,NA,0
105,來呷飯 川食堂 (台南成大店),https://www.foodpanda.com.tw/restaurant/z6kr/lai-xia-fan-chuan-shi-tang-tai-nan-cheng-da-dian,https://images.deliveryhero.io/image/fd-tw/LH/z6kr-listing.jpg,(△) 台南市東區長榮路三段72號,4.7,545
106,小古都鍋燒意麵,https://www.foodpanda.com.tw/restaurant/z9kp/xiao-gu-du-guo-shao-yi-mian,https://images.deliveryhero.io/image/fd-tw/LH/z9kp-listing.jpg,(△) 台南市永康區中華一路35號 (食安登錄字號:D-200148453-00000-7),4.6,1132
107,樸樂早午餐 (台南長榮店),https://www.foodpanda.com.tw/restaurant/a2tf/pu-le-zao-wu-can-tai-nan-chang-rong-dian,https://images.deliveryhero.io/image/fd-tw/LH/a2tf-listing.jpg,(△) 台南市東區長榮路二段278號,4.6,440
108,奇美咖啡館,https://www.foodpanda.com.tw/chain/cv0ka/qi-mei-ka-pei-guan,https://images.deliveryhero.io/image/fd-tw/LH/x4ak-listing.jpg,(O)台南市東區大學路1號-自強校區 奇美樓,4.6,31
109,花團錦簇3D果凍花,https://www.foodpanda.com.tw/restaurant/g7nl/hua-tuan-jin-cu-3dguo-dong-hua,https://images.deliveryhero.io/image/fd-tw/LH/g7nl-listing.jpg,(△)台南市東區東寧路28號,4.7,22
110,角色火鍋,https://www.foodpanda.com.tw/restaurant/a7nw/jiao-se-huo-guo,https://images.deliveryhero.io/image/fd-tw/LH/a7nw-listing.jpg,(△) 台南市永康區勝利街5號,4.6,343
111,[email protected] 我在家咖啡,https://www.foodpanda.com.tw/restaurant/f4ez/kaffeathome-wo-zai-jia-ka-pei,https://images.deliveryhero.io/image/fd-tw/LH/f4ez-listing.jpg,(O)台南市東區大學路22巷3號,4.6,84
112,大肥鴨料理店,https://www.foodpanda.com.tw/restaurant/x5os/da-fei-ya-liao-li-dian,https://images.deliveryhero.io/image/fd-tw/LH/x5os-listing.jpg,(△)台南市東區小東路242之1號,4.3,330
113,胖老爹美式炸雞 (台南長榮店),https://www.foodpanda.com.tw/restaurant/y8xp/pang-lao-die-mei-shi-zha-ji-tai-nan-chang-rong-dian,https://images.deliveryhero.io/image/fd-tw/LH/y8xp-listing.jpg,(△) 台南市北區長榮路四段231號 食品業者登錄字號：D-142675890-00102-5,4.7,1243
114,珍愛找茶,https://www.foodpanda.com.tw/restaurant/ag2s/zhen-ai-zhao-cha,https://images.deliveryhero.io/image/fd-tw/LH/ag2s-listing.jpg,(△)台南市永康區中華二路373號,4.4,26
115,花福日式咖哩,https://www.foodpanda.com.tw/restaurant/b6nh/hua-fu-ri-shi-ka-li,https://images.deliveryhero.io/image/fd-tw/LH/b6nh-listing.jpg,(△) 台南市永康區中山東路370號,4.7,800
116,IN沙拉優格低GI,https://www.foodpanda.com.tw/chain/ci0qi/insha-la-you-ge-di-gi,https://images.deliveryhero.io/image/fd-tw/LH/h8am-listing.jpg,(△) 高雄市小港區漢民路284號,4.7,104
117,步媽媽羊肉,https://www.foodpanda.com.tw/chain/cg4mj/bu-ma-ma-yang-rou,https://images.deliveryhero.io/image/fd-tw/LH/u6qk-listing.jpg,(△) 台南市永康區中正六街185號,4.6,24
118,Miu蜜月午茶煎餅,https://www.foodpanda.com.tw/restaurant/i5zs/miumi-yue-wu-cha-jian-bing,https://images.deliveryhero.io/image/fd-tw/LH/i5zs-listing.jpg,(△)台南市東區莊敬路3號1樓,4.6,46
