id,name,link,pic_url,location,rating,count
103,珍北平豬肉餡餅,https://www.foodpanda.com.tw/chain/cj3tw/zhen-bei-ping-zhu-rou-xian-bing,https://images.deliveryhero.io/image/fd-tw/LH/z9vu-listing.jpg,(△) 彰化縣彰化市南郭路一段139號,4.8,1212
104,水餃牛肉麵店,https://www.foodpanda.com.tw/restaurant/r1tt/shui-jiao-niu-rou-mian-dian,https://images.deliveryhero.io/image/fd-tw/LH/r1tt-listing.jpg,(△)彰化縣彰化市民生路403號,3.8,92
105,萬心素食館,https://www.foodpanda.com.tw/restaurant/a5te/wan-xin-su-shi-guan,https://images.deliveryhero.io/image/fd-tw/LH/a5te-listing.jpg,(△) 彰化縣彰化市自強路144號,4.6,425
106,素禎素食,https://www.foodpanda.com.tw/restaurant/a6ez/su-zhen-su-shi,https://images.deliveryhero.io/image/fd-tw/LH/a6ez-listing.jpg,(△) 彰化縣彰化市南校街142號,4.6,407
107,玉華珍.名產麻糬 (彰化民生店),https://www.foodpanda.com.tw/restaurant/z3ss/yu-hua-zhen-ming-chan-ma-zhang-hua-min-sheng-dian,https://images.deliveryhero.io/image/fd-tw/LH/z3ss-listing.jpg,(△) 彰化縣彰化市民生路223號 (食安登錄字號:N-182417954-00000-1),4.8,233
108,HELLO手作菇菇燒 (彰化華山店),https://www.foodpanda.com.tw/restaurant/olxx/helloshou-zuo-gu-gu-shao-zhang-hua-hua-shan-dian,https://images.deliveryhero.io/image/fd-tw/LH/olxx-listing.jpg,(△) 彰化縣彰化市華山路130號,4.8,44
109,豆豆喝豆漿,https://www.foodpanda.com.tw/restaurant/b3fj/dou-dou-he-dou-jiang,https://images.deliveryhero.io/image/fd-tw/LH/b3fj-listing.jpg,(△) 彰化縣彰化市金馬路二段436號,4.6,652
110,八佰號海鮮燒烤/黑白切,https://www.foodpanda.com.tw/restaurant/f1xt/ba-bai-hao-hai-xian-shao-kao-hei-bai-qie,https://images.deliveryhero.io/image/fd-tw/LH/f1xt-listing.jpg,(△)彰化縣彰化市金馬路三段800號,4.6,44
111,PaPa Pasta (彰化彰女店),https://www.foodpanda.com.tw/restaurant/z9vg/papa-pasta-zhang-hua-zhang-nu-dian,https://images.deliveryhero.io/image/fd-tw/LH/z9vg-listing.jpg,(△) 彰化縣彰化市長興街32號,4.4,673
112,路易十八 (彰化民生店),https://www.foodpanda.com.tw/restaurant/d6ld/lu-yi-shi-ba-zhang-hua-min-sheng-dian,https://images.deliveryhero.io/image/fd-tw/LH/d6ld-listing.jpg,(△) 彰化縣彰化市民生路100號,4.8,198
113,王功昌蚵仔炒麵,https://www.foodpanda.com.tw/restaurant/z9je/wang-gong-chang-he-zi-chao-mian,https://images.deliveryhero.io/image/fd-tw/LH/z9je-listing.jpg,(△) 彰化縣彰化市永安街208巷2號,4.6,1197
114,嘴乾-茶飲黑糖珍珠,https://www.foodpanda.com.tw/restaurant/d6gi/zui-gan-cha-yin-hei-tang-zhen-zhu,https://images.deliveryhero.io/image/fd-tw/LH/d6gi-listing.jpg,(△) 彰化縣彰化市自強路212號,4.4,66
115,小嶋鳥燒居酒屋,https://www.foodpanda.com.tw/restaurant/f6jj/xiao-dao-niao-shao-ju-jiu-wu,https://images.deliveryhero.io/image/fd-tw/LH/f6jj-listing.jpg,(△)彰化縣彰化市中華路239巷16號,4.7,71
116,東門食堂,https://www.foodpanda.com.tw/restaurant/t8rr/dong-men-shi-tang-1,https://images.deliveryhero.io/image/fd-tw/LH/t8rr-listing.jpg,(△)彰化縣彰化市民生路331號,3.9,90
117,一手私藏世界紅茶,https://www.foodpanda.com.tw/chain/cz1em/yi-shou-si-cang-shi-jie-hong-cha,https://images.deliveryhero.io/image/fd-tw/LH/z9ey-listing.jpg,(O) 台北市中山區八德路二段277號1樓,4.8,1574
118,岐也紅茶,https://www.foodpanda.com.tw/chain/cx2xq/qi-ye-hong-cha,https://images.deliveryhero.io/image/fd-tw/LH/h6aw-listing.jpg,(△)彰化縣彰化市中正路二段131號,4.7,342
119,雲燒炭烤吐司,https://www.foodpanda.com.tw/restaurant/p29p/yun-shao-tan-kao-tu-si,https://images.deliveryhero.io/image/fd-tw/LH/p29p-listing.jpg,(△)彰化縣彰化市中正路二段424號,4.4,166
120,福祺周 (傳統美食，快炒),https://www.foodpanda.com.tw/restaurant/d4yu/fu-qi-zhou-chuan-tong-mei-shi-kuai-chao,https://images.deliveryhero.io/image/fd-tw/LH/d4yu-listing.jpg,(△) 彰化縣彰化市永興街70號,4.6,396
121,港城豆花 (彰化彰美店),https://www.foodpanda.com.tw/restaurant/z5ei/gang-cheng-dou-hua-zhang-hua-zhang-mei-dian,https://images.deliveryhero.io/image/fd-tw/LH/z5ei-listing.jpg,(△) 彰化縣彰化市辭修路102號,4.6,446
122,La Coma Caf'e＆Brunch,https://www.foodpanda.com.tw/restaurant/z3sy/la-coma-cafe-brunch,https://images.deliveryhero.io/image/fd-tw/LH/z3sy-listing.jpg,(△) 彰化縣彰化市旭光路72號,4.8,82
123,蕭家紅茶本舖,https://www.foodpanda.com.tw/restaurant/g7bg/xiao-jia-hong-cha-ben-pu,https://images.deliveryhero.io/image/fd-tw/LH/g7bg-listing.jpg,(△)彰化縣彰化市彰美路一段268號,4.8,124
124,燒等幾勒碳烤,https://www.foodpanda.com.tw/restaurant/z8ve/shao-deng-ji-le-tan-kao,https://images.deliveryhero.io/image/fd-tw/LH/z8ve-listing.jpg,(△) 彰化縣彰化市曉陽路121號,4.3,844
125,大順當歸鴨肉飯,https://www.foodpanda.com.tw/restaurant/o1hi/da-shun-dang-gui-ya-rou-fan,https://images.deliveryhero.io/image/fd-tw/LH/o1hi-listing.jpg,(△)彰化縣彰化市自強路152號,4.6,704
126,排骨叔叔美食小館,https://www.foodpanda.com.tw/restaurant/he6g/pai-gu-shu-shu-mei-shi-xiao-guan,https://images.deliveryhero.io/image/fd-tw/LH/he6g-listing.jpg,(△) 彰化縣彰化市永福街20號,4.5,41
127,華圓池上飯包,https://www.foodpanda.com.tw/chain/cz6ga/hua-yuan-chi-shang-fan-bao,https://images.deliveryhero.io/image/fd-tw/LH/z1eo-listing.jpg,(△) 彰化縣彰化市中興路158之4號,4.5,360
128,饌囍堂臭臭鍋 (彰化南郭店),https://www.foodpanda.com.tw/restaurant/f8ah/f8ah,https://images.deliveryhero.io/image/fd-tw/LH/f8ah-listing.jpg,(△)彰化縣彰化市南郭路一段177號,4.7,236
129,隨義X義麵,https://www.foodpanda.com.tw/restaurant/z7mz/sui-yi-xyi-mian,https://images.deliveryhero.io/image/fd-tw/LH/z7mz-listing.jpg,(△) 彰化縣彰化市永安街176號,4.6,158
130,水云茶堂 (彰化彰基店),https://www.foodpanda.com.tw/restaurant/a7hu/shui-yun-cha-tang-zhang-hua-zhang-ji-dian,https://images.deliveryhero.io/image/fd-tw/LH/a7hu-listing.jpg,(△) 彰化縣彰化市博愛街79號,4.7,427
131,車路口阿義担仔麵,https://www.foodpanda.com.tw/restaurant/s4nb/che-lu-kou-a-yi-dan-zi-mian,https://images.deliveryhero.io/image/fd-tw/LH/s4nb-listing.jpg,(△)彰化縣彰化市中正路一段320號,4.6,287
132,谷登廚房,https://www.foodpanda.com.tw/restaurant/kyw2/gu-deng-chu-fang,https://images.deliveryhero.io/image/fd-tw/LH/kyw2-listing.jpg,(△)彰化縣彰化市自強南路45-3號,4.3,73
133,JUICY帕尼尼(啾C鮮果汁),https://www.foodpanda.com.tw/restaurant/z2mg/juicypa-ni-ni-jiu-cxian-guo-zhi,https://images.deliveryhero.io/image/fd-tw/LH/z2mg-listing.jpg,(△) 彰化縣彰化市民族路350號,4.6,420
134,心甜咖啡烘培坊,https://www.foodpanda.com.tw/restaurant/a1cg/xin-tian-ka-pei-hong-pei-fang,https://images.deliveryhero.io/image/fd-tw/LH/a1cg-listing.jpg,(△) 彰化縣彰化市民族路315巷22號,4.7,24
135,sico料理所,https://www.foodpanda.com.tw/restaurant/a7ht/sicoliao-li-suo,https://images.deliveryhero.io/image/fd-tw/LH/a7ht-listing.jpg,(△) 彰化縣彰化市永安街425號,4.8,652
136,慶和羊肉,https://www.foodpanda.com.tw/restaurant/yavk/qing-he-yang-rou,https://images.deliveryhero.io/image/fd-tw/LH/yavk-listing.jpg,(△)彰化縣彰化市華山路112號,4.4,43
137,珍正Q饅頭,https://www.foodpanda.com.tw/restaurant/z9jc/zhen-zheng-qman-tou,https://images.deliveryhero.io/image/fd-tw/LH/z9jc-listing.jpg,(△) 彰化縣彰化市中民街58號,4.6,250
138,蟹將軍炸物專賣店 (彰化曉陽店),https://www.foodpanda.com.tw/restaurant/z0ew/xie-jiang-jun-zha-wu-zhuan-mai-dian-zhang-hua-xiao-yang-dian,https://images.deliveryhero.io/image/fd-tw/LH/z0ew-listing.jpg,(△) 彰化縣彰化市曉陽路96號,4.7,429
